spp_site,PC1,PC2,PC3,PC4,PC5,PC6
GUTIERREZIA SAROTHRAE_sevmixed.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HOFFMANNSEGGIA DREPANOCARPA_sevmixed.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
YUCCA GLAUCA_sevmixed.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SPOROBOLUS SP._sevmixed.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
POMARIA JAMESII_sevmixed.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LICHEN SP.(SKOTSVAR.NO)_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
RHYTIDIADELPHUS TRIQUETRUS_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
POLYTRICHUM SP.(SKOTSVAR.NO)_skotsvar.no,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
COREOPSIS BASALIS_slp.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
OXALIS DRUMMONDII_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GLANDULARIA BIPINNATIFIDA_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BOTHRIOCHLOA ISCHAEMUM_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SETARIA REVERCHONII_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BOTHRIOCHLOA LAGUROIDES_sonora.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PANICUM HALLII_sonora.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
MENTZELIA OLIGOSPERMA_sonora.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
BOTRYCHIUM LUNARIA_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
OXALIS SP.(TORLA.ES)_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
STACHYS RECTA_torla.es,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CORISPERMUM HYSSOPIFOLIUM_urat.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CARAGANA SINICA_urat.cn,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
KRASCHENINNIKOVIA CERATOIDES_urat.cn,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARTEMISIA CAPILLARIS_urat.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SILENE LATIFOLIA_plattev.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CIRSIUM VULGARE_plattev.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PASTINACA SATIVA_plattev.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
SOLIDAGO SP.(PLATTEV.US)_plattev.us,-0.02951749,0.163637304,-0.20633673,-0.232061215,-0.151303416,-0.145281024
EUTROCHIUM MACULATUM_plattev.us,0.031692109,0.100109812,-0.235321418,-0.284208647,0.238106169,-0.109050739
TARAXACUM SP.(PLATTEV.US)_plattev.us,0.031692109,0.100109812,-0.235321418,-0.284208647,0.238106169,-0.109050739
PLANTAGO LANCEOLATA_plattev.us,-0.02951749,0.163637304,-0.20633673,-0.232061215,-0.151303416,-0.145281024
OXALIS SP.(PLATTEV.US)_plattev.us,-0.02951749,0.163637304,-0.20633673,-0.232061215,-0.151303416,-0.145281024
GERANIUM COLUMBINUM_wytham.uk,-0.02951749,0.163637304,-0.20633673,-0.232061215,-0.151303416,-0.145281024
HYPERICUM HIRSUTUM_wytham.uk,-0.02951749,0.163637304,-0.20633673,-0.232061215,-0.151303416,-0.145281024
SENECIO JACOBAEA_wytham.uk,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
HYACINTHOIDES NON-SCRIPTA_wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GALIUM ALBUM_wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ANTHRISCUS SYLVESTRIS_wytham.uk,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ALCHEMILLA IDAEUS_wytham.uk,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ACER SP._wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
RANUNCULUS BULBOSUS_wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ROSA CANINA_wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ELYMUS REPENS_wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
QUERCUS SP._wytham.uk,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CHENOPODIUM ARISTATUM_xilin.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BASSIA PROSTRATA_xilin.cn,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARTEMISIA GMELINII_xilin.cn,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
THERMOPSIS LANCEOLATA_xilin.cn,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
CARDUUS NUTANS_xilin.cn,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
PTILOTRICHUM CANESCENS_xilin.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
NEPETA MULTIFIDA_xilin.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VICIA SATIVA_yarradrt.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LOBELIA PURPURASCENS_yarradrt.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA ANETHIFOLIA_youyu.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA ARGYI_youyu.cn,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
EUPHORBIA HUMIFUSA_youyu.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
SETARIA VIRIDIS_youyu.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LEYMUS CHINENSIS_youyu.cn,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LEYMUS SECALINUS_youyu.cn,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
POTENTILLA ANSERINA_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CHENOPODIUM GLAUCUM_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
PHRAGMITES AUSTRALIS_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
PUCCINELLIA DISTANS_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
SAUSSUREA JAPONICA_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CALAMAGROSTIS ARUNDINACEA_youyu.cn,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
HALERPESTES SARMENTOSA_youyu.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SALSOLA COLLINA_youyu.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CHENOPODIUM ARISTATUM_youyu.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
POA ANNUA_youyu.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
POLYGONUM SIBIRICUM_youyu.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ALLIUM CARINATUM_allmendb.ch,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
KOELERIA PYRAMIDATA_allmendo.ch,0.015044906,0.089729742,-0.151694792,-0.081167726,0.154019197,0.011336914
CHENOPODIUM ALBUM_antelope.us,0.106054236,-0.055550493,-0.105447799,-0.031798669,-0.06038155,-0.000673197
BUPLEURUM FRUTICESCENS_ayora.es,0.106054236,-0.055550493,-0.105447799,-0.031798669,-0.06038155,-0.000673197
FUMANA ERICOIDES_ayora.es,0.106054236,-0.055550493,-0.105447799,-0.031798669,-0.06038155,-0.000673197
PHAGNALON RUPESTRE_ayora.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
JUNIPERUS OXYCEDRUS_ayora.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LAVANDULA ANGUSTIFOLIA_ayora.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LAVANDULA LATIFOLIA_ayora.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DAPHNE GNIDIUM_ayora.es,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DESCURAINIA SOPHIA_baddrt.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CAPSELLA BURSA-PASTORIS_baddrt.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BROMUS SP._baddrt.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIFOLIUM DUBIUM_baddrt.de,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CHENOPODIUM ALBUM_baddrt.de,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARENARIA GERZENSIS_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASTRAGALUS POLYCLADUS_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERITRICHIUM HEMISPHAERICUM_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VIOLA ARCUATA_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASTRACANTHA PULVINATA_bange.cn,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PEDICULARIS ALASCHANICA_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
KOBRESIA HUMILIS_bange.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LATHYRUS PUSILLUS_bayrdrt.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MIMOSA TEXANA_bfl.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
AGALINIS PURPUREA_bfl.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
GAILLARDIA SP.(bfl.us)_bfl.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LUPINUS TEXENSIS_bfl.us,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
CAREX SP.(BIDDULPH.CA)_biddulph.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ANDROSACE SEPTENTRIONALIS_biddulph.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DICHELOSTEMMA CAPITATUM_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PECTOCARYA RECURVATA_capmcd.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PLAGIOBOTHRYS ARIZONICUS_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LEPIDIUM LASIOCARPUM_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CALANDRINIA CILIATA_capmcd.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PLANTAGO OVATA_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PLANTAGO PATAGONICA_capmcd.us,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
SCHISMUS ARABICUS_capmcd.us,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
ERODIUM TEXANUM_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AMBROSIA DELTOIDEA_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PHYSARIA GORDONII_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HARPAGONELLA PALMERI_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MONOLEPIS NUTTALLIANA_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LOGFIA ARIZONICA_capmcd.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PECTOCARYA HETEROCARPA_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PECTOCARYA RECURVATA_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LEPIDIUM LASIOCARPUM_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PHYSARIA GORDONII_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LOEFLINGIA SQUARROSA_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AMBROSIA DELTOIDEA_capwhite.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
LOGFIA ARIZONICA_capwhite.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PLANTAGO OVATA_capwhite.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
PLANTAGO PATAGONICA_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCHISMUS ARABICUS_capwhite.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
VULPIA OCTOFLORA_capwhite.us,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
CRYPTANTHA MARITIMA_capwhite.us,0.107107594,-0.031512207,-0.185048823,0.126242465,-0.056830472,0.133000216
OTTLEYA STRIGOSA_capwhite.us,-0.062066128,0.198873808,-0.224503818,0.091908776,-0.148053041,0.082396629
ERODIUM TEXANUM_capwhite.us,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
PECTOCARYA PLATYCARPA_capwhite.us,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
DICHELOSTEMMA CAPITATUM_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASTRAGALUS NUTTALLIANUS_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PECTOCARYA SP._capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ENCELIA FARINOSA_capwhite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CYPERUS SP._cedarsav.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
HELIANTHUS LAETIFLORUS_cedarsav.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ERIGERON CANADENSIS_cedarsav.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
MAIANTHEMUM RACEMOSUM_cedarsav.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
POLYGONUM CONVOLVULUS_cedarsav.us,0.062093564,0.156742571,-0.010815237,-0.279875559,0.095954973,0.234344604
LITHOSPERMUM INCISUM_cdpt_drt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
OPUNTIA POLYACANTHA_cdpt_drt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
TRAGOPOGON DUBIUS_cdpt_drt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CONYZA RAMOSISSIMA_cdpt_drt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
COREOPSIS TINCTORIA_cdpt_drt.us,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
LYGODESMIA JUNCEA_cdpt_drt.us,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
ARTEMISIA FRIGIDA_cdpt_drt.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CAREX FILIFOLIA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LINUM RIGIDUM_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SPHAERALCEA COCCINEA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GAURA COCCINEA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BROMUS JAPONICUS_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HESPEROSTIPA COMATA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BOUTELOUA GRACILIS_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SPOROBOLUS CRYPTANDRUS_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRADESCANTIA OCCIDENTALIS_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MACHAERANTHERA PINNATIFIDA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA FILIFOLIA_cdpt_drt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
PSORALIDIUM TENUIFLORUM_cdpt_drt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
MONARDA PECTINATA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DICHANTHELIUM OLIGOSANTHES_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASCLEPIAS PUMILA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERYSIMUM ASPERUM_cdpt_drt.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
HETEROTHECA VILLOSA_cdpt_drt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARISTIDA PURPUREA_cdpt_drt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
PLANTAGO PATAGONICA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
YUCCA GLAUCA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LEPIDIUM DENSIFLORUM_cdpt_drt.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ESCOBARIA VIVIPARA_cdpt_drt.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
HELIANTHUS ANNUUS_cdpt_drt.us,-0.060470844,0.069728254,0.084384253,0.070168671,0.369092586,-0.099667813
BUCHLOE DACTYLOIDES_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LIATRIS PUNCTATA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
KOELERIA MACRANTHA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POLYGALA ALBA_cdpt_drt.us,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
AMBROSIA ARTEMISIIFOLIA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DALEA ENNEANDRA_cdpt_drt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
JUNELLIA SP.(CHACRA.AR)_chacra.ar,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
MESSERSCHMIDIA SIBIRICA_chang.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SIDA CORRUGATA_cobar.au,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
SCLEROLAENA SP._cobar.au,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
SCLEROLAENA DECURRENS_cobar.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PSEUDOTSUGA MENZIESII_cowidrt.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM_cowidrt.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN MINT(COWIDRT.CA)_cowidrt.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
STREPTOGLOSSA LIATROIDES_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ROEPERA IODOCARPA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MICROULA SIKKIMENSIS_dang.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CHENOPODIUM VULVARIA_dang.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA DEMISSA_dang.cn,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ANAPHALIS XYLORHIZA_dang.cn,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ANTHRISCUS SYLVESTRIS_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIFOLIUM REPENS_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
FRAGARIA VIRGINIANA_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SALSOLA KALI_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SWAINSONA MICROPHYLLA_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HALORAGIS GOSSEI_ethadb.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ABUTILON MICROPHYLLA_ethadb.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
HALORAGIS GOSSEI_ethadn.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ERIACHNE ARISTIDEA_ethadn.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PTILOTUS POLYSTACHYUS_ethadn.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
SALSOLA KALI_ethadn.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
FILAGO DEPRESSA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ACMISPON STRIGOSUS_gmgranite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_gmgranite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SCHISMUS BARBATUS_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
BROMUS RUBENS_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
CRYPTANTHA CIRCUMSCISSA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PECTOCARYA HETEROCARPA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PECTOCARYA PLATYCARPA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ERIOPHYLLUM WALLACEI_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
AMSINCKIA TESSELLATA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PECTOCARYA RECURVATA_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DESCURAINIA PINNATA_gmgranite.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERIOGONUM MACULATUM_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LEPIDIUM LASIOCARPUM_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ERIASTRUM EREMICUM_gmgranite.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DICHELOSTEMMA CAPITATUM_gmmolar.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CRYPTANTHA CIRCUMSCISSA_gmmolar.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CRYPTANTHA PTEROCARYA_gmmolar.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PECTOCARYA HETEROCARPA_gmmolar.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PECTOCARYA PLATYCARPA_gmmolar.us,-0.057859484,0.063767167,0.107823297,0.110039778,0.229223393,-0.084774229
PECTOCARYA RECURVATA_gmmolar.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PLAGIOBOTHRYS ARIZONICUS_gmmolar.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ERIOPHYLLUM WALLACEI_gmmolar.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ACMISPON STRIGOSUS_gmmolar.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_gmmolar.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
