"site_code","block","plot","subplot","year","mass","mass_category","note_biomass"
"spvdrt.ar",1,2,"A",2015,40.6,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2016,54.4863,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2017,103.8575,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2018,203.6105,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2019,122,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2020,175.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,2,"A",2021,185.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2015,13.3,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2016,78.7015,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2017,82,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2018,239.5565,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2019,74,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2020,112.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,3,"A",2021,286.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2015,11.2,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2016,83.9375,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2017,77.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2018,374.641,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2019,199.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2020,179.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,4,"A",2021,237.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2015,7.8,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2016,136.9775,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2017,71.3295,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2018,145.2235,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2019,158.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2020,52,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,5,"A",2021,273,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2015,24.8,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2016,39.4815,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2017,75.44,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2018,174.628,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2019,90.649,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2020,128.5,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"spvdrt.ar",1,6,"A",2021,98,"anpp","site DOES NOT report ANPP and cannot calculate anpp"
"teshio.jp",1,1,"A",2015,347.52,"anpp","anpp does not include WOODY"
"teshio.jp",1,1,"A",2016,366.09,"anpp","anpp does not include WOODY"
"teshio.jp",1,1,"A",2017,512.75,"anpp","anpp does not include WOODY"
"teshio.jp",1,2,"A",2015,277.74,"anpp","anpp does not include WOODY"
"teshio.jp",1,2,"A",2016,392.86,"anpp","anpp does not include WOODY"
"teshio.jp",1,2,"A",2017,259.3332,"anpp","anpp does not include WOODY"
"teshio.jp",1,3,"A",2015,372.1,"anpp","anpp does not include WOODY"
"teshio.jp",1,3,"A",2016,260.71,"anpp","anpp does not include WOODY"
"teshio.jp",1,3,"A",2017,258.48,"anpp","anpp does not include WOODY"
"teshio.jp",1,4,"A",2015,309.41,"anpp","anpp does not include WOODY"
"teshio.jp",1,4,"A",2016,268.05,"anpp","anpp does not include WOODY"
"teshio.jp",1,4,"A",2017,155.81,"anpp","anpp does not include WOODY"
"teshio.jp",1,5,"A",2015,296.4,"anpp","anpp does not include WOODY"
"teshio.jp",1,5,"A",2016,313.89,"anpp","anpp does not include WOODY"
"teshio.jp",1,5,"A",2017,124.1363,"anpp","anpp does not include WOODY"
"teshio.jp",1,6,"A",2015,228.33,"anpp","anpp does not include WOODY"
"teshio.jp",1,6,"A",2016,515.92,"anpp","anpp does not include WOODY"
"teshio.jp",1,6,"A",2017,149.1,"anpp","anpp does not include WOODY"
"teshio.jp",1,7,"A",2015,309.04,"anpp","anpp does not include WOODY"
"teshio.jp",1,7,"A",2016,303.9,"anpp","anpp does not include WOODY"
"teshio.jp",1,7,"A",2017,141.12,"anpp","anpp does not include WOODY"
"teshio.jp",1,8,"A",2015,154.52,"anpp","anpp does not include WOODY"
"teshio.jp",1,8,"A",2016,148.83,"anpp","anpp does not include WOODY"
"teshio.jp",1,8,"A",2017,88.76,"anpp","anpp does not include WOODY"
"teshio.jp",1,9,"A",2015,153.48,"anpp","anpp does not include WOODY"
"teshio.jp",1,9,"A",2016,262.43,"anpp","anpp does not include WOODY"
"teshio.jp",1,9,"A",2017,204.41,"anpp","anpp does not include WOODY"
"teshio.jp",1,10,"A",2015,220.01,"anpp","anpp does not include WOODY"
"teshio.jp",1,10,"A",2016,357.44,"anpp","anpp does not include WOODY"
"teshio.jp",1,10,"A",2017,181.48,"anpp","anpp does not include WOODY"
"teshio.jp",1,11,"A",2015,368.15,"anpp","anpp does not include WOODY"
"teshio.jp",1,11,"A",2016,242.55,"anpp","anpp does not include WOODY"
"teshio.jp",1,11,"A",2017,204.84,"anpp","anpp does not include WOODY"
"teshio.jp",1,12,"A",2015,183.7,"anpp","anpp does not include WOODY"
"teshio.jp",1,12,"A",2016,217.28,"anpp","anpp does not include WOODY"
"teshio.jp",1,12,"A",2017,322.57,"anpp","anpp does not include WOODY"
"teshio.jp",1,13,"A",2015,557.89,"anpp","anpp does not include WOODY"
"teshio.jp",1,13,"A",2016,103.71,"anpp","anpp does not include WOODY"
"teshio.jp",1,13,"A",2017,101.96,"anpp","anpp does not include WOODY"
"teshio.jp",1,14,"A",2015,300.17,"anpp","anpp does not include WOODY"
"teshio.jp",1,14,"A",2016,343.74,"anpp","anpp does not include WOODY"
"teshio.jp",1,14,"A",2017,131.93,"anpp","anpp does not include WOODY"
"teshio.jp",1,15,"A",2015,372.92,"anpp","anpp does not include WOODY"
"teshio.jp",1,15,"A",2016,256.78,"anpp","anpp does not include WOODY"
"teshio.jp",1,15,"A",2017,185.75,"anpp","anpp does not include WOODY"
"teshio.jp",1,16,"A",2015,125.24,"anpp","anpp does not include WOODY"
"teshio.jp",1,16,"A",2016,490.41,"anpp","anpp does not include WOODY"
"teshio.jp",1,16,"A",2017,182.53,"anpp","anpp does not include WOODY"
"teshio.jp",1,17,"A",2015,144.37,"anpp","anpp does not include WOODY"
"teshio.jp",1,17,"A",2016,123.23,"anpp","anpp does not include WOODY"
"teshio.jp",1,17,"A",2017,116.91,"anpp","anpp does not include WOODY"
"teshio.jp",1,18,"A",2015,165.21,"anpp","anpp does not include WOODY"
"teshio.jp",1,18,"A",2016,137.04,"anpp","anpp does not include WOODY"
"teshio.jp",1,18,"A",2017,105.31,"anpp","anpp does not include WOODY"
"teshio.jp",1,19,"A",2015,164.19,"anpp","anpp does not include WOODY"
"teshio.jp",1,19,"A",2016,155.96,"anpp","anpp does not include WOODY"
"teshio.jp",1,19,"A",2017,74.17,"anpp","anpp does not include WOODY"
"teshio.jp",1,20,"A",2015,341.65,"anpp","anpp does not include WOODY"
"teshio.jp",1,20,"A",2016,368.67,"anpp","anpp does not include WOODY"
"teshio.jp",1,20,"A",2017,257.14,"anpp","anpp does not include WOODY"
"validate.fr",1,1,"A",2015,359.67,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2016,561.5613415,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2017,348.5978308,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2018,478.0060317,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2019,291.529668,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2020,375.958075,"anpp","Standing mass - phytomass"
"validate.fr",1,1,"A",2021,207.108096,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2015,661.75,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2016,462.6045342,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2017,266.1074461,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2018,378.7059656,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2019,79.37967115,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2020,340.526308,"anpp","Standing mass - phytomass"
"validate.fr",1,3,"A",2021,88.0852999,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2015,412.42,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2016,475.3471889,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2017,439.2693682,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2018,318.0937241,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2019,189.088649,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2020,352.0516843,"anpp","Standing mass - phytomass"
"validate.fr",1,4,"A",2021,307.523483,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2015,229.96,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2016,446.9180825,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2017,173.8522609,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2018,496.2995771,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2019,102.1085552,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2020,437.7017647,"anpp","Standing mass - phytomass"
"validate.fr",1,5,"A",2021,129.4710326,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2015,534.75,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2016,505.6690786,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2017,217.0711817,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2018,308.1004556,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2019,80.08828004,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2020,220.5671121,"anpp","Standing mass - phytomass"
"validate.fr",1,7,"A",2021,51.3885387,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2015,524.46,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2016,424.908714,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2017,467.4309899,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2018,551.7193892,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2019,330.6801731,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2020,329.966627,"anpp","Standing mass - phytomass"
"validate.fr",1,9,"A",2021,209.2271606,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2015,691.71,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2016,364.6409805,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2017,417.7812841,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2018,487.9369341,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2019,228.8431477,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2020,284.4762504,"anpp","Standing mass - phytomass"
"validate.fr",1,10,"A",2021,182.7485838,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2015,518.42,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2016,445.692189,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2017,414.164576,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2018,364.7948791,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2019,119.8162342,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2020,109.0886267,"anpp","Standing mass - phytomass"
"validate.fr",1,12,"A",2021,92.11512041,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2015,254.42,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2016,321.6385554,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2017,249.0466487,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2018,295.3720719,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2019,167.530546,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2020,216.9478496,"anpp","Standing mass - phytomass"
"validate.fr",1,14,"A",2021,49.86850263,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2015,401.13,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2016,337.5423482,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2017,193.5410968,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2018,225.2522542,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2019,116.438146,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2020,424.8179076,"anpp","Standing mass - phytomass"
"validate.fr",1,15,"A",2021,106.7024314,"anpp","Standing mass - phytomass"
"yarradrt.au",1,5,"A",2014,96.8,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2015,245.8,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2016,504.75,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2017,207.21,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2018,247.44,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2019,125.645,"anpp","anpp does not include WOODY"
"yarradrt.au",1,5,"A",2020,54.6,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2014,81.95,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2015,190.5,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2016,526.1,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2017,329.71,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2018,186.68,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2019,350.575,"anpp","anpp does not include WOODY"
"yarradrt.au",1,8,"A",2020,146,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2014,217.2,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2015,268,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2016,435.25,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2017,167.24,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2018,309.97,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2019,80.48,"anpp","anpp does not include WOODY"
"yarradrt.au",1,11,"A",2020,49.35,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2014,117.65,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2015,207,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2016,363.15,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2017,213.19,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2018,81.18,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2019,713.795,"anpp","anpp does not include WOODY"
"yarradrt.au",1,12,"A",2020,221.95,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2014,168.05,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2015,220.3,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2016,435.65,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2017,155.69,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2018,101.92,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2019,121.845,"anpp","anpp does not include WOODY"
"yarradrt.au",2,14,"A",2020,48.2,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2014,82.7,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2015,308.15,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2016,721.6,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2017,278.19,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2018,193.67,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2019,76.31,"anpp","anpp does not include WOODY"
"yarradrt.au",2,15,"A",2020,13.55,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2014,92.9,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2015,198.8,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2016,232.25,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2017,299.7,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2018,135.85,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2019,181.745,"anpp","anpp does not include WOODY"
"yarradrt.au",2,18,"A",2020,38.65,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2014,99.45,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2015,222.8,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2016,750.55,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2017,265.15,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2018,345.89,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2019,114.23,"anpp","anpp does not include WOODY"
"yarradrt.au",2,22,"A",2020,42.6,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2014,160.95,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2015,230.55,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2016,350,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2017,280.56,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2018,135.43,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2019,13.395,"anpp","anpp does not include WOODY"
"yarradrt.au",3,27,"A",2020,56.35,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2014,169.3,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2015,214.8,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2016,876.45,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2017,246.05,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2018,313.69,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2019,41.065,"anpp","anpp does not include WOODY"
"yarradrt.au",3,30,"A",2020,24.9,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2014,186.4,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2015,278.85,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2016,684.65,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2017,189.78,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2018,383.27,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2019,418.88,"anpp","anpp does not include WOODY"
"yarradrt.au",3,33,"A",2020,198.25,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2014,172.25,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2015,287.85,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2016,718.9,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2017,230.23,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2018,341.57,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2019,161.96,"anpp","anpp does not include WOODY"
"yarradrt.au",3,36,"A",2020,113.7,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2014,74.45,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2015,133.25,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2016,577.65,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2017,136.5,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2018,187.05,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2019,1.415,"anpp","anpp does not include WOODY"
"yarradrt.au",4,37,"A",2020,75.85,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2014,60.25,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2015,175.6,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2016,589.25,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2017,268.73,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2018,136.32,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2019,50.815,"anpp","anpp does not include WOODY"
"yarradrt.au",4,38,"A",2020,45.65,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2014,64.2,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2015,218.55,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2016,330.05,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2017,221.5,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2018,192.37,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2019,49.33,"anpp","anpp does not include WOODY"
"yarradrt.au",4,40,"A",2020,170.4,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2014,85.25,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2015,354.95,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2016,517.2,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2017,226.15,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2018,222.92,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2019,191.13,"anpp","anpp does not include WOODY"
"yarradrt.au",4,45,"A",2020,151.9,"anpp","anpp does not include WOODY"
"bamboo.cn",1,1,"A",2018,3143.95,"anpp","anpp includes bamboo"
"bamboo.cn",1,5,"A",2018,3899.2,"anpp","anpp includes bamboo"
"bamboo.cn",2,2,"A",2018,2531.54,"anpp","anpp includes bamboo"
"bamboo.cn",2,6,"A",2018,2428.83,"anpp","anpp includes bamboo"
"bamboo.cn",3,3,"A",2018,3104.6,"anpp","anpp includes bamboo"
"bamboo.cn",3,7,"A",2018,2279.47,"anpp","anpp includes bamboo"
"bamboo.cn",4,4,"A",2018,2230.83,"anpp","anpp includes bamboo"
"bamboo.cn",4,8,"A",2018,2329.69,"anpp","anpp includes bamboo"
"bivensarm.us",1,1,"A",2015,362.6,"anpp","anpp includes WOODY"
"bivensarm.us",1,2,"A",2015,1110.3,"anpp","anpp includes WOODY"
"bivensarm.us",1,3,"A",2015,943.9,"anpp","anpp includes WOODY"
"bivensarm.us",1,4,"A",2015,353.6,"anpp","anpp includes WOODY"
"bivensarm.us",2,5,"A",2015,1020.2,"anpp","anpp includes WOODY"
"bivensarm.us",2,6,"A",2015,326.52,"anpp","anpp includes WOODY"
"bivensarm.us",2,7,"A",2015,197.7,"anpp","anpp includes WOODY"
"bivensarm.us",2,8,"A",2015,180.9,"anpp","anpp includes WOODY"
"bivensarm.us",3,9,"A",2015,912.1,"anpp","anpp includes WOODY"
"bivensarm.us",3,10,"A",2015,571.81,"anpp","anpp includes WOODY"
"bivensarm.us",3,11,"A",2015,708.51,"anpp","anpp includes WOODY"
"bivensarm.us",3,12,"A",2015,427.5,"anpp","anpp includes WOODY"
"bivensarm.us",4,13,"A",2015,201.1,"anpp","anpp includes WOODY"
"bivensarm.us",4,14,"A",2015,350.8,"anpp","anpp includes WOODY"
"bivensarm.us",4,15,"A",2015,1551.1,"anpp","anpp includes WOODY"
"bivensarm.us",4,16,"A",2015,533.92,"anpp","anpp includes WOODY"
"bivensarm.us",5,17,"A",2015,572,"anpp","anpp includes WOODY"
"bivensarm.us",5,18,"A",2015,512.61,"anpp","anpp includes WOODY"
"bivensarm.us",5,19,"A",2015,50.3,"anpp","anpp includes WOODY"
"bivensarm.us",5,20,"A",2015,38.8,"anpp","anpp includes WOODY"
"bivensarm.us",6,21,"A",2015,207.5,"anpp","anpp includes WOODY"
"bivensarm.us",6,22,"A",2015,1041.5,"anpp","anpp includes WOODY"
"bivensarm.us",6,23,"A",2015,1239.2,"anpp","anpp includes WOODY"
"bivensarm.us",6,24,"A",2015,614.8,"anpp","anpp includes WOODY"
"bivensarm.us",7,25,"A",2015,741.1,"anpp","anpp includes WOODY"
"bivensarm.us",7,26,"A",2015,598.72,"anpp","anpp includes WOODY"
"bivensarm.us",7,27,"A",2015,622.8,"anpp","anpp includes WOODY"
"bivensarm.us",7,28,"A",2015,154.01,"anpp","anpp includes WOODY"
"bivensarm.us",8,29,"A",2015,338.1,"anpp","anpp includes WOODY"
"bivensarm.us",8,30,"A",2015,67.2,"anpp","anpp includes WOODY"
"bivensarm.us",8,31,"A",2015,1110.9,"anpp","anpp includes WOODY"
"bivensarm.us",8,32,"A",2015,928.8,"anpp","anpp includes WOODY"
"bivensarm.us",9,33,"A",2015,6.9,"anpp","anpp includes WOODY"
"bivensarm.us",9,34,"A",2015,862.9,"anpp","anpp includes WOODY"
"bivensarm.us",9,35,"A",2015,799.9,"anpp","anpp includes WOODY"
"bivensarm.us",9,36,"A",2015,320.3,"anpp","anpp includes WOODY"
"bivensarm.us",10,37,"A",2015,896.8,"anpp","anpp includes WOODY"
"bivensarm.us",10,38,"A",2015,1029.3,"anpp","anpp includes WOODY"
"bivensarm.us",10,39,"A",2015,123.1,"anpp","anpp includes WOODY"
"bivensarm.us",10,40,"A",2015,794.2,"anpp","anpp includes WOODY"
"brokenh.au",1,1,"A",2017,7.996,"anpp","anpp includes WOODY"
"brokenh.au",1,1,"A",2020,20.483,"anpp","anpp includes WOODY"
"brokenh.au",1,3,"A",2017,15.18,"anpp","anpp includes WOODY"
"brokenh.au",1,3,"A",2019,36.63333333,"anpp","anpp includes WOODY"
"brokenh.au",1,3,"A",2020,177.662333334,"anpp","anpp includes WOODY"
"brokenh.au",1,4,"A",2017,7.626666666,"anpp","anpp includes WOODY"
"brokenh.au",1,4,"A",2020,14.653333334,"anpp","anpp includes WOODY"
"brokenh.au",1,6,"A",2017,7.626666666,"anpp","anpp includes WOODY"
"brokenh.au",1,6,"A",2020,21.979999997,"anpp","anpp includes WOODY"
"brokenh.au",1,8,"A",2017,97.792,"anpp","anpp includes WOODY"
"brokenh.au",1,8,"A",2019,28.084,"anpp","anpp includes WOODY"
"brokenh.au",1,8,"A",2020,25.64333333,"anpp","anpp includes WOODY"
"capmcd.us",1,1,"A",2019,12.15512238,"anpp","anpp does not include WOODY"
"capmcd.us",1,1,"A",2020,101.15116,"anpp","anpp does not include WOODY"
"capmcd.us",1,1,"A",2021,0.2865,"anpp","anpp does not include WOODY"
"capmcd.us",1,1,"A",2022,157.501970033,"anpp","anpp does not include WOODY"
